latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-7.51361,37.0354,337.14,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.49,2.4,D
-7.51152,38.93056,341.21,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.05,7.6,D
-7.51094,38.93431,354.41,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.85,7.6,D
-7.50833,30.19825,339.85,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.56,14.3,D
-7.50755,39.17479,335.31,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.91,3.46,D
-7.5053,35.91758,337.65,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.3,3.68,D
-7.50491,30.20059,341.53,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.71,11.87,D
-7.50355,39.08831,335.94,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.5,3.89,D
-7.50197,35.91706,341.89,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.49,3.68,D
-7.49908,30.20963,336.27,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.8,7.78,D
-7.49898,33.56845,342.47,0.47,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.02,9.67,D
-7.49738,30.21062,330.32,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.11,2.94,D
-7.4953,35.84723,347.44,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.7,9.07,D
-7.49404,37.02848,333.73,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.59,1.82,D
-7.47481,37.24601,330.57,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,292.57,2.28,D
-7.47428,37.24948,333.75,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,291.47,2.28,D
-7.47375,37.25295,346.53,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.04,4.27,D
-7.47294,33.75011,341.7,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.73,7.11,D
-7.47234,33.75429,341.74,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,314.46,4.08,D
-7.47174,33.75846,340.1,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.57,4.08,D
-7.47097,37.24897,345.05,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.2,2.28,D
-7.47044,37.25245,354.09,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.18,4.27,D
-7.46992,33.74547,342.59,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.2,10.1,D
-7.46991,37.25592,333.42,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.29,4.27,D
-7.46938,37.25939,347.4,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.78,3.22,D
-7.46885,37.26287,332.63,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,303.18,3.22,D
-7.46812,33.75808,344.47,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.38,15.38,D
-7.4677,37.64825,336.36,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.73,3.36,D
-7.46766,37.24846,367,0.38,0.36,2023-10-08,1102,1,VIIRS,h,2.0NRT,343.6,110.5,D
-7.46713,37.25194,355.63,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.45,20.8,D
-7.4666,37.25541,338.46,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,290.63,20.8,D
-7.46607,37.25889,338.18,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,295.29,3.13,D
-7.46449,33.75774,349.54,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,318.41,15.38,D
-7.46437,37.64773,345.85,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.56,3.36,D
-7.46435,37.24796,367,0.38,0.36,2023-10-08,1102,1,VIIRS,h,2.0NRT,326.03,110.5,D
-7.46382,37.25143,345.34,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.3,20.8,D
-7.46329,37.25491,343.53,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,291.75,20.8,D
-7.46328,33.7404,354.62,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,323.25,21.44,D
-7.46276,37.25838,336.8,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.14,3.13,D
-7.46268,33.74464,348.34,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,317.53,9.6,D
-7.46145,33.75324,352.31,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.71,14.54,D
-7.46142,37.24357,338.91,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,294.27,5.77,D
-7.46085,33.75744,345.05,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.64,14.54,D
-7.46083,36.93481,343.12,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.19,10.12,D
-7.46037,37.25051,350.04,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.91,4.61,D
-7.45984,37.25399,336.27,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.81,4.61,D
-7.45966,33.74,345.53,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.29,21.44,D
-7.45904,33.74432,347.59,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.26,9.6,D
-7.45842,33.74865,353.51,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.22,9.6,D
-7.45781,33.75296,354.24,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.89,14.54,D
-7.45758,37.09029,331.3,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.15,2.95,D
-7.45628,39.10406,337.23,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.2,2.95,D
-7.45568,39.10787,336.51,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.61,3.66,D
-7.45548,37.10416,339.15,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.81,3.63,D
-7.45502,31.42994,339.97,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.73,3.19,D
-7.45495,37.10762,333.89,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.47,4.25,D
-7.45266,36.94417,338.47,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.12,3.78,D
-7.45086,31.42937,335.13,0.42,0.45,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.13,3.19,D
-7.45034,31.43313,332.79,0.42,0.45,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.08,3.72,D
-7.44878,39.10673,332.05,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.42,0.93,D
-7.44638,30.18001,331.96,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.38,9.04,D
-7.43805,36.41194,348.57,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,320.69,13.76,D
-7.43409,33.55246,335.74,0.47,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.5,2.35,D
-7.43347,33.55669,337.59,0.47,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.34,2.35,D
-7.42891,32.81378,346.63,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.67,16.72,D
-7.42668,38.86752,336.58,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.59,2.75,D
-7.4266,38.9558,337.48,0.42,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.89,4.16,D
-7.42578,32.80863,338.33,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.49,3.74,D
-7.42514,39.2801,335.08,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.25,3.34,D
-7.42213,36.62997,334.47,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.93,7.45,D
-7.41934,36.62604,340.16,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.01,11.61,D
-7.41882,36.62947,334.03,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.93,11.61,D
-7.4168,38.95438,336.57,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.99,3.16,D
-7.41629,38.9542,336.75,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.81,2.94,D
-7.41391,38.67879,335.28,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.49,2.35,D
-7.41189,39.1833,335.15,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.66,2.7,D
-7.41173,29.61102,344.8,0.55,0.51,2023-10-08,1102,1,VIIRS,n,2.0NRT,287.42,9.82,D
-7.40997,38.93018,343.06,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.26,4.1,D
-7.40929,38.70851,336.59,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.91,4.88,D
-7.40917,38.77681,341.21,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306,9.49,D
-7.40859,38.78053,348.19,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.7,9.49,D
-7.40611,36.55672,334.59,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.25,14.23,D
-7.40606,32.9989,337.61,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.84,3.49,D
-7.40546,39.11171,334.89,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.63,3.44,D
-7.40473,38.96409,336.51,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.05,3.52,D
-7.40284,30.18222,332.23,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.82,4.99,D
-7.40239,38.97918,335.66,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.03,2.43,D
-7.39903,36.10671,346.12,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.28,5.52,D
-7.39427,39.00881,341.3,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.37,31.95,D
-7.38701,38.94202,353.9,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.18,8.42,D
-7.37805,31.48095,345.47,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,313.17,12.25,D
-7.37753,31.48468,353.41,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.49,17.63,D
-7.36691,36.81645,345.49,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.02,3.94,D
-7.36598,39.16838,332.68,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.46,1.53,D
-7.36421,30.09547,335.98,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,293.42,5.63,D
-7.36356,30.10012,341.12,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,294.34,7.59,D
-7.36345,38.95757,337.88,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.24,2.94,D
-7.35848,35.76811,341.53,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.22,5.39,D
-7.35843,33.14412,335.91,0.5,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.68,4.51,D
-7.35832,39.19476,335.56,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.93,2.64,D
-7.3578,33.14856,336.22,0.5,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.09,3.52,D
-7.35665,39.18262,332.56,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.71,1.84,D
-7.35644,36.23222,342.29,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.03,3.43,D
-7.35456,30.09833,339.1,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,293.42,15.42,D
-7.35422,38.83691,344.13,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.34,3.19,D
-7.35344,36.92777,342.78,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.22,11.63,D
-7.35341,30.10669,338.73,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,294.05,5.83,D
-7.35235,38.64588,346.08,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.55,6.44,D
-7.35215,38.91724,332.49,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.41,5.97,D
-7.35013,36.92727,344.91,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.15,11.63,D
-7.34541,31.83064,340.11,0.39,0.44,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.85,3.14,D
-7.34495,31.44585,345,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.56,11.3,D
-7.34491,31.8342,334.94,0.39,0.44,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.28,3.14,D
-7.34471,39.03216,330.99,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.14,0.94,D
-7.34354,36.85894,339.45,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.39,5.43,D
-7.34351,31.63807,342.7,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.26,4.95,D
-7.343,31.64172,343.6,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.26,4.95,D
-7.34268,38.73211,336.82,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.51,3.47,D
-7.34263,38.73175,336.69,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.25,5.5,D
-7.34104,36.17646,337.83,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,309,4.68,D
-7.34038,31.83712,337.69,0.39,0.44,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.86,3.3,D
-7.33961,38.90744,344.99,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.1,9.47,D
-7.33393,37.90139,347.49,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,315.57,35.39,D
-7.33056,31.51991,344.48,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.74,11.19,D
-7.32836,38.80168,336.65,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.42,6.52,D
-7.32792,31.51951,338.54,0.41,0.45,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.93,6.7,D
-7.32434,37.71903,332.95,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.53,4.65,D
-7.3238,37.72255,334.86,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.31,4.43,D
-7.31842,39.26763,336.24,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.01,2.98,D
-7.31829,38.66322,345.13,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.74,6.04,D
-7.31769,38.9348,340.54,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.16,8.58,D
-7.31343,36.87918,332.14,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.26,2.23,D
-7.31286,38.83394,336.57,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307,5.74,D
-7.3119,36.82228,336.14,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.25,3.99,D
-7.30773,39.22224,334.82,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.41,2.45,D
-7.30509,36.86729,337.78,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.54,6.2,D
-7.29793,38.86229,339.25,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.66,5.91,D
-7.28636,38.6889,346.6,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.6,8.86,D
-7.28274,31.33174,351.83,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.44,23.46,D
-7.27603,38.91272,337.26,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.33,3.14,D
-7.27545,38.91644,338.94,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.7,7.15,D
-7.27487,38.92015,345.2,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.3,7.15,D
-7.27313,37.74576,340.45,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.46,5.29,D
-7.27021,29.21652,340.6,0.59,0.53,2023-10-08,1102,1,VIIRS,n,2.0NRT,282.59,15.2,D
-7.26813,38.71614,336.92,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.27,5.11,D
-7.26475,37.73359,333.75,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.97,2.96,D
-7.26421,37.73714,342.66,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.42,2.96,D
-7.26116,39.35831,342.82,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.75,2.27,D
-7.26086,30.0995,340.27,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,295.37,8.09,D
-7.25846,35.84327,345.23,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.2,3.13,D
-7.25501,31.34789,334.67,0.42,0.45,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.6,1.57,D
-7.2549,39.02564,343.4,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.89,12.26,D
-7.25264,39.01745,334.97,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.71,3.8,D
-7.25148,38.75535,339.36,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.26,6.74,D
-7.24941,33.51284,344.2,0.47,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,317.15,5.31,D
-7.24919,39.01692,337.24,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.74,1.45,D
-7.24908,38.79295,335.19,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.79,13.88,D
-7.24872,38.99732,343.54,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.93,27.01,D
-7.24813,39.0011,340.78,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.37,27.01,D
-7.24754,39.00489,341.27,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.44,2.97,D
-7.24556,38.81538,343.46,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.99,3.81,D
-7.24166,39.13314,347.76,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.55,5.7,D
-7.23974,39.16819,332.49,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,304.47,1.19,D
-7.23545,29.77857,335.87,0.54,0.51,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.61,6.21,D
-7.23474,29.78359,346,0.54,0.51,2023-10-08,1102,1,VIIRS,n,2.0NRT,298,12.01,D
-7.23419,29.78033,345.03,0.54,0.51,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.97,17.58,D
-7.23161,33.2223,338.93,0.49,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.26,4.3,D
-7.22891,37.78949,335.64,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.01,2.89,D
-7.22683,39.00169,340.61,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.51,5.65,D
-7.22304,38.95845,335.66,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.89,3.61,D
-7.2221,36.51701,316.36,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.58,19.97,D
-7.2216,39.10254,333.86,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.18,3.18,D
-7.22156,36.52052,337.7,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.63,19.97,D
-7.21814,39.102,343.2,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.6,3.18,D
-7.20851,38.98338,338.17,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.01,2.91,D
-7.20843,38.85212,338.05,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.76,6.99,D
-7.20065,39.12279,338.19,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.32,3.53,D
-7.19883,32.77528,347.96,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.79,17.33,D
-7.19817,32.77995,341.89,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.66,17.33,D
-7.18384,38.85201,330.29,0.42,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,303.04,1.68,D
-7.18356,38.94467,343.79,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.8,12.28,D
-7.18192,39.15129,335.93,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.61,0.9,D
-7.18166,38.82081,336.36,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.12,3.38,D
-7.18036,37.44087,338.91,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.99,4.52,D
-7.17862,33.07552,348.39,0.5,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.21,9,D
-7.17831,36.08619,337.78,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.54,5.63,D
-7.17787,37.39035,341.09,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.52,4.8,D
-7.17734,37.39383,342.59,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.33,4.8,D
-7.17706,38.82777,340.66,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.2,8.02,D
-7.17498,38.7286,332.49,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.06,3.65,D
-7.17403,37.39331,338.69,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.83,90.29,D
-7.17271,38.92363,341.76,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.3,4.13,D
-7.17042,38.44566,339.84,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.6,3.64,D
-7.16968,38.44446,341.51,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.22,8.8,D
-7.16427,30.69706,335.14,0.46,0.47,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.28,1.91,D
-7.16049,38.8214,335.97,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.06,2.3,D
-7.15224,36.46425,336.5,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.01,4.76,D
-7.13982,38.84121,336.46,0.42,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.55,20.76,D
-7.13589,38.82147,339.27,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.98,5.31,D
-7.13484,36.46489,348.08,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.64,12.42,D
-7.13401,30.56088,334.53,0.47,0.48,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.14,3.65,D
-7.13388,30.55818,336.98,0.47,0.48,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.67,3.53,D
-7.13192,38.93642,334.72,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.38,3.99,D
-7.12682,38.92396,334.98,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.51,3.97,D
-7.12284,31.4447,353.03,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.31,8.5,D
-7.12122,39.50994,335.04,0.44,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.86,3.36,D
-7.12101,31.44542,350.54,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.24,7.61,D
-7.12076,37.00815,339.2,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.15,4.11,D
-7.11851,38.86484,332.46,0.42,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,303.06,4.98,D
-7.11813,32.3051,341.64,0.55,0.43,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.02,5.09,D
-7.11792,38.86859,343.52,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.92,34.88,D
-7.11448,38.86807,340.05,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.57,29.84,D
-7.11151,29.82898,343.94,0.53,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.14,15.1,D
-7.10458,37.80253,335.37,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.17,6.43,D
-7.10404,36.6018,340.79,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.5,4.24,D
-7.10302,37.83495,339.98,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.63,4.68,D
-7.09916,33.33859,342.05,0.48,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.37,7.88,D
-7.09908,36.90565,332.72,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.58,4.61,D
-7.09856,36.90911,336.95,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.98,4.01,D
-7.09731,38.95438,338.66,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.72,5.2,D
-7.09269,38.96131,343.98,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.12,6.52,D
-7.09003,31.87802,331.97,0.39,0.44,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.46,1.9,D
-7.07724,36.42074,345.86,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.16,4.25,D
-7.0769,35.60449,346.04,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.92,8.33,D
-7.07672,36.42417,337.26,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.32,2.56,D
-7.06621,37.80761,340.05,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.05,3.27,D
-7.06502,36.88239,330.12,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.09,1.45,D
-7.06172,36.88189,341.45,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.73,4.36,D
-7.05475,35.53108,345.73,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,315.79,7.43,D
-7.05468,38.96227,341.42,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.02,17.72,D
-7.05376,36.44164,337.68,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,312,4.57,D
-7.04964,38.76896,339.14,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.83,6.02,D
